customerid,salespersonid,average,sum
27925,,38.9800000000000000,38.9800
27924,,2525.9400000000000000,2525.9400
27923,,28.9900000000000000,28.9900
27922,,60.4700000000000000,60.4700
27921,,7.2800000000000000,7.2800
27920,,2998.6650000000000000,5997.3300
27919,,3008.1650000000000000,6016.3300
27918,,2999.3050000000000000,5998.6100
27917,,3578.2700000000000000,3578.2700
27916,,39.9800000000000000,39.9800
27915,,39.9800000000000000,39.9800
27914,,39.9800000000000000,39.9800
27913,,4.9900000000000000,4.9900
27912,,60.4700000000000000,60.4700
27911,,25.4800000000000000,25.4800
27910,,574.9800000000000000,574.9800
27909,,548.9800000000000000,548.9800
27908,,786.3300000000000000,786.3300
27907,,578.4600000000000000,578.4600
27906,,539.9900000000000000,539.9900
27905,,21.4900000000000000,21.4900
27904,,156.7600000000000000,156.7600
27903,,38.8800000000000000,38.8800
27902,,1174.4800000000000000,1174.4800
27901,,2433.0400000000000000,2433.0400
27900,,777.3400000000000000,777.3400
27899,,777.3400000000000000,777.3400
27898,,751.3400000000000000,751.3400
27897,,750.3000000000000000,750.3000
27896,,539.9900000000000000,539.9900
27895,,811.3200000000000000,811.3200
27894,,548.9800000000000000,548.9800
27893,,34.8900000000000000,34.8900
27892,,649.4600000000000000,649.4600
27891,,597.9500000000000000,597.9500
27890,,561.4800000000000000,561.4800
27889,,71.5800000000000000,71.5800
27888,,22.9300000000000000,22.9300
27887,,39.4700000000000000,39.4700
27886,,39.9800000000000000,39.9800
27885,,603.4900000000000000,603.4900
27884,,756.3300000000000000,756.3300
27883,,778.6200000000000000,778.6200
27882,,791.3200000000000000,791.3200
27881,,777.3400000000000000,777.3400
27880,,2393.0600000000000000,2393.0600
27879,,1313.3400000000000000,1313.3400
27878,,1283.8200000000000000,1283.8200
27877,,1228.8300000000000000,1228.8300
27876,,1214.8500000000000000,1214.8500
27875,,1268.8400000000000000,1268.8400
27874,,1288.3100000000000000,1288.3100
27873,,1249.8400000000000000,1249.8400
27872,,2393.0600000000000000,2393.0600
27871,,2384.0700000000000000,2384.0700
27870,,2419.0600000000000000,2419.0600
27869,,2462.5500000000000000,2462.5500
27868,,2419.0600000000000000,2419.0600
27867,,2443.5500000000000000,2443.5500
27866,,2398.0500000000000000,2398.0500
27865,,2419.0600000000000000,2419.0600
27864,,2447.0500000000000000,2447.0500
27863,,565.4700000000000000,565.4700
27862,,548.9800000000000000,548.9800
27861,,539.9900000000000000,539.9900
27860,,615.4700000000000000,615.4700
27859,,777.3400000000000000,777.3400
27858,,75.4700000000000000,75.4700
27857,,39.9800000000000000,39.9800
27856,,578.4600000000000000,578.4600
27855,,23.7800000000000000,23.7800
27854,,750.3000000000000000,750.3000
27853,,18.9700000000000000,18.9700
27852,,574.9800000000000000,574.9800
27851,,39.9800000000000000,39.9800
27850,,72.9600000000000000,72.9600
27849,,39.9800000000000000,39.9800
27848,,27.7700000000000000,27.7700
27847,,23.7800000000000000,23.7800
27846,,791.3200000000000000,791.3200
27845,,751.3400000000000000,751.3400
27844,,89.9700000000000000,89.9700
27843,,27.7700000000000000,27.7700
27842,,23.7800000000000000,23.7800
27841,,60.4700000000000000,60.4700
27840,,48.9700000000000000,48.9700
27839,,2419.0600000000000000,2419.0600
27838,,30.4800000000000000,30.4800
27837,,60.4700000000000000,60.4700
27836,,4.9900000000000000,4.9900
27835,,43.4600000000000000,43.4600
27834,,13.9800000000000000,13.9800
27833,,21.4900000000000000,21.4900
27832,,21.4900000000000000,21.4900
27831,,27.7700000000000000,27.7700
27830,,60.4700000000000000,60.4700
27829,,39.9800000000000000,39.9800
27828,,27.7700000000000000,27.7700
27827,,25.4800000000000000,25.4800
27826,,23.7800000000000000,23.7800
27825,,901.3500000000000000,901.3500
27824,,786.3300000000000000,786.3300
27823,,1164.4700000000000000,1164.4700
27822,,34.4700000000000000,34.4700
27821,,2428.0500000000000000,2428.0500
27820,,2419.0600000000000000,2419.0600
27819,,2419.0600000000000000,2419.0600
27818,,607.9600000000000000,607.9600
27817,,563.7700000000000000,563.7700
27816,,48.9700000000000000,48.9700
27815,,110.4600000000000000,110.4600
27814,,182.7800000000000000,182.7800
27813,,23.7800000000000000,23.7800
27812,,39.9800000000000000,39.9800
27811,,1155.4800000000000000,1155.4800
27810,,578.4600000000000000,578.4600
27809,,1164.4700000000000000,1164.4700
27808,,866.3100000000000000,866.3100
27807,,4.9900000000000000,4.9900
27806,,3.9900000000000000,3.9900
27805,,48.9700000000000000,48.9700
27804,,53.9800000000000000,53.9800
27803,,39.9800000000000000,39.9800
27802,,561.4800000000000000,561.4800
27801,,777.3400000000000000,777.3400
27800,,1120.4900000000000000,1120.4900
27799,,1174.4800000000000000,1174.4800
27798,,1174.4800000000000000,1174.4800
27797,,1120.4900000000000000,1120.4900
27796,,1134.4700000000000000,1134.4700
27795,,1174.4800000000000000,1174.4800
27794,,25.4800000000000000,25.4800
27793,,54.9800000000000000,54.9800
27792,,751.3400000000000000,751.3400
27791,,777.3400000000000000,777.3400
27790,,562.9600000000000000,562.9600
27789,,553.9700000000000000,553.9700
27788,,6.2800000000000000,6.2800
27787,,69.4600000000000000,69.4600
27786,,574.9800000000000000,574.9800
27785,,38.9800000000000000,38.9800
27784,,751.3400000000000000,751.3400
27783,,165.2800000000000000,165.2800
27782,,47.9700000000000000,47.9700
27781,,574.9800000000000000,574.9800
27780,,777.3400000000000000,777.3400
27779,,39.9800000000000000,39.9800
27778,,539.9900000000000000,539.9900
27777,,778.6200000000000000,778.6200
27776,,751.3400000000000000,751.3400
27775,,1120.4900000000000000,1120.4900
27774,,771.3400000000000000,771.3400
27773,,777.3400000000000000,777.3400
27772,,123.4800000000000000,123.4800
27771,,777.3400000000000000,777.3400
27770,,751.3400000000000000,751.3400
27769,,776.3300000000000000,776.3300
27768,,742.3500000000000000,742.3500
27767,,776.3300000000000000,776.3300
27766,,827.3300000000000000,827.3300
27765,,742.3500000000000000,742.3500
27764,,776.3300000000000000,776.3300
27763,,785.3200000000000000,785.3200
27762,,574.9800000000000000,574.9800
27761,,1155.4800000000000000,1155.4800
27760,,1169.4600000000000000,1169.4600
27759,,3578.2700000000000000,3578.2700
27758,,69.9900000000000000,69.9900
27757,,132.9700000000000000,132.9700
27756,,69.9900000000000000,69.9900
27755,,60.4700000000000000,60.4700
27754,,23.7800000000000000,23.7800
27753,,25.4800000000000000,25.4800
27752,,3578.2700000000000000,3578.2700
27751,,75.4800000000000000,75.4800
27750,,23.7800000000000000,23.7800
27749,,21.4900000000000000,21.4900
27748,,23.7800000000000000,23.7800
27747,,84.9600000000000000,84.9600
27746,,628.9700000000000000,628.9700
27745,,617.4700000000000000,617.4700
27744,,643.9500000000000000,643.9500
27743,,1155.4800000000000000,1155.4800
27742,,21.4900000000000000,21.4900
27741,,23.7800000000000000,23.7800
27740,,25.4800000000000000,25.4800
27739,,69.9900000000000000,69.9900
27738,,78.9800000000000000,78.9800
27737,,23.7800000000000000,23.7800
27736,,60.4700000000000000,60.4700
27735,,84.9600000000000000,84.9600
27734,,119.9800000000000000,119.9800
27733,,157.2900000000000000,157.2900
27732,,30.4800000000000000,30.4800
27731,,69.9900000000000000,69.9900
27730,,3.9900000000000000,3.9900
27729,,12.9800000000000000,12.9800
27728,,67.4900000000000000,67.4900
27727,,6.2800000000000000,6.2800
27726,,3578.2700000000000000,3578.2700
27725,,119.9800000000000000,119.9800
27724,,69.9900000000000000,69.9900
27723,,1155.4800000000000000,1155.4800
27722,,564.2100000000000000,564.2100
27721,,166.2800000000000000,166.2800
27720,,39.9800000000000000,39.9800
27719,,599.4700000000000000,599.4700
27718,,58.9800000000000000,58.9800
27717,,12.9400000000000000,12.9400
27716,,7.2800000000000000,7.2800
27715,,1147.7700000000000000,1147.7700
27714,,1155.4800000000000000,1155.4800
27713,,1158.9600000000000000,1158.9600
27712,,1174.4800000000000000,1174.4800
27711,,617.4700000000000000,617.4700
27710,,563.7700000000000000,563.7700
27709,,628.9700000000000000,628.9700
27708,,64.4700000000000000,64.4700
27707,,561.4800000000000000,561.4800
27706,,553.9700000000000000,553.9700
27705,,39.9800000000000000,39.9800
27704,,42.2800000000000000,42.2800
27703,,4.9900000000000000,4.9900
27702,,1155.4800000000000000,1155.4800
27701,,1155.4800000000000000,1155.4800
27700,,39.9800000000000000,39.9800
27699,,1155.4800000000000000,1155.4800
27698,,1179.9700000000000000,1179.9700
27697,,1120.4900000000000000,1120.4900
27696,,1183.4700000000000000,1183.4700
27695,,1120.4900000000000000,1120.4900
27694,,1184.4600000000000000,1184.4600
27693,,539.9900000000000000,539.9900
27692,,603.4900000000000000,603.4900
27691,,603.4900000000000000,603.4900
27690,,574.9800000000000000,574.9800
27689,,539.9900000000000000,539.9900
27688,,166.2800000000000000,166.2800
27687,,1183.4700000000000000,1183.4700
27686,,74.9800000000000000,74.9800
27685,,74.9800000000000000,74.9800
27684,,60.4700000000000000,60.4700
27683,,38.9800000000000000,38.9800
27682,,23.7800000000000000,23.7800
27681,,3578.2700000000000000,3578.2700
27680,,35.7200000000000000,35.7200
27679,,31.7300000000000000,31.7300
27678,,3578.2700000000000000,3578.2700
27677,,84.4700000000000000,84.4700
27676,,34.4700000000000000,34.4700
27675,,27.7700000000000000,27.7700
27674,,23.7800000000000000,23.7800
27673,,3578.2700000000000000,3578.2700
27672,,3578.2700000000000000,3578.2700
27671,,2998.6650000000000000,5997.3300
27670,,2988.1600000000000000,5976.3200
27669,,2998.6650000000000000,5997.3300
27668,,3003.2800000000000000,6006.5600
27667,,2998.6650000000000000,5997.3300
27666,,3578.2700000000000000,3578.2700
27665,,21.4900000000000000,21.4900
27664,,60.4700000000000000,60.4700
27663,,3023.6600000000000000,6047.3200
27662,,2998.6650000000000000,5997.3300
27661,,23.7800000000000000,23.7800
27660,,21.4900000000000000,21.4900
27659,,75.4800000000000000,75.4800
27658,,27.7700000000000000,27.7700
27657,,84.9600000000000000,84.9600
27656,,69.9900000000000000,69.9900
27655,,21.4900000000000000,21.4900
27654,,21.4900000000000000,21.4900
27653,,128.9700000000000000,128.9700
27652,,75.4700000000000000,75.4700
27651,,3010.9100000000000000,6021.8200
27650,,23.7800000000000000,23.7800
27649,,3578.2700000000000000,3578.2700
27648,,23.7800000000000000,23.7800
27647,,21.4900000000000000,21.4900
27646,,2998.6650000000000000,5997.3300
27645,,3025.6550000000000000,6051.3100
27644,,23.7800000000000000,23.7800
27643,,54.9800000000000000,54.9800
27642,,30.4800000000000000,30.4800
27641,,2981.1700000000000000,5962.3400
27640,,60.4700000000000000,60.4700
27639,,21.4900000000000000,21.4900
27638,,36.2700000000000000,36.2700
27637,,68.9700000000000000,68.9700
27636,,3005.6550000000000000,6011.3100
27635,,93.4600000000000000,93.4600
27634,,567.7600000000000000,567.7600
27633,,22.2600000000000000,22.2600
27632,,39.9800000000000000,39.9800
27631,,33.9800000000000000,33.9800
27630,,42.9700000000000000,42.9700
27629,,36.2700000000000000,36.2700
27628,,4.9900000000000000,4.9900
27627,,36.2700000000000000,36.2700
27626,,33.9800000000000000,33.9800
27625,,2985.6650000000000000,5971.3300
27624,,28.9900000000000000,28.9900
27623,,2992.1350000000000000,5984.2700
27622,,28.9900000000000000,28.9900
27621,,2985.6650000000000000,5971.3300
27620,,88.9700000000000000,88.9700
27619,,33.9800000000000000,33.9800
27618,,68.9700000000000000,68.9700
27617,,2988.1600000000000000,5976.3200
27616,,2999.3050000000000000,5998.6100
27615,,2999.3050000000000000,5998.6100
27614,,3578.2700000000000000,3578.2700
27613,,782.9900000000000000,782.9900
27612,,3578.2700000000000000,3578.2700
27611,,3578.2700000000000000,3578.2700
27610,,42.9700000000000000,42.9700
27609,,36.2700000000000000,36.2700
27608,,33.9800000000000000,33.9800
27607,,7.2800000000000000,7.2800
27606,,2998.6650000000000000,5997.3300
27605,,3578.2700000000000000,3578.2700
27604,,3578.2700000000000000,3578.2700
27603,,93.4600000000000000,93.4600
27602,,782.9900000000000000,782.9900
27601,,3578.2700000000000000,3578.2700
27600,,23.7800000000000000,23.7800
27599,,603.4900000000000000,603.4900
27598,,556.2600000000000000,556.2600
27597,,564.2100000000000000,564.2100
27596,,64.4700000000000000,64.4700
27595,,64.4700000000000000,64.4700
27594,,39.9800000000000000,39.9800
27593,,13.9800000000000000,13.9800
27592,,4.9900000000000000,4.9900
27591,,4.9900000000000000,4.9900
27590,,1189.4600000000000000,1189.4600
27589,,1183.4700000000000000,1183.4700
27588,,15.2300000000000000,15.2300
27587,,1145.4800000000000000,1145.4800
27586,,1120.4900000000000000,1120.4900
27585,,562.9600000000000000,562.9600
27584,,599.4700000000000000,599.4700
27583,,553.9700000000000000,553.9700
27582,,561.9200000000000000,561.9200
27581,,539.9900000000000000,539.9900
27580,,39.9800000000000000,39.9800
27579,,68.9700000000000000,68.9700
27578,,3578.2700000000000000,3578.2700
27577,,3578.2700000000000000,3578.2700
27576,,2071.4196000000000000,2071.4196
27575,,2071.4196000000000000,2071.4196
27574,,2228.0691000000000000,4456.1382
27573,,2245.2398000000000000,4490.4796
27572,,2245.2398000000000000,4490.4796
27571,,2242.2398000000000000,4484.4796
27570,,2259.2348000000000000,4518.4696
27569,,2232.2398000000000000,4464.4796
27568,,2245.2398000000000000,4490.4796
27567,,21.4900000000000000,21.4900
27566,,27.7700000000000000,27.7700
27565,,33.4300000000000000,33.4300
27564,,60.4700000000000000,60.4700
27563,,84.9600000000000000,84.9600
27562,,94.4800000000000000,94.4800
27561,,84.9600000000000000,84.9600
27560,,782.9900000000000000,782.9900
27559,,2049.0982000000000000,2049.0982
27558,,2049.0982000000000000,2049.0982
27557,,782.9900000000000000,782.9900
27556,,2049.0982000000000000,2049.0982
27555,,2049.0982000000000000,2049.0982
27554,,2071.4196000000000000,2071.4196
27553,,2049.0982000000000000,2049.0982
27552,,2071.4196000000000000,2071.4196
27551,,2049.0982000000000000,2049.0982
27550,,782.9900000000000000,782.9900
27549,,2071.4196000000000000,2071.4196
27548,,27.7700000000000000,27.7700
27547,,2071.4196000000000000,2071.4196
27546,,2049.0982000000000000,2049.0982
27545,,782.9900000000000000,782.9900
27544,,2071.4196000000000000,2071.4196
27543,,2234.0791000000000000,4468.1582
27542,,2266.4848000000000000,4532.9696
27541,,2245.2398000000000000,4490.4796
27540,,2252.2298000000000000,4504.4596
27539,,2234.0791000000000000,4468.1582
27538,,83.9700000000000000,83.9700
27537,,2234.7348000000000000,4469.4696
27536,,782.9900000000000000,782.9900
27535,,2049.0982000000000000,2049.0982
27534,,2071.4196000000000000,2071.4196
27533,,25.4800000000000000,25.4800
27532,,23.7800000000000000,23.7800
27531,,2071.4196000000000000,2071.4196
27530,,47.9600000000000000,47.9600
27529,,58.4700000000000000,58.4700
27528,,88.9700000000000000,88.9700
27527,,2257.4848000000000000,4514.9696
27526,,23.7800000000000000,23.7800
27525,,182.7800000000000000,182.7800
27524,,2049.0982000000000000,2049.0982
27523,,2049.0982000000000000,2049.0982
27522,,69.9900000000000000,69.9900
27521,,2231.0791000000000000,4462.1582
27520,,78.9800000000000000,78.9800
27519,,78.9800000000000000,78.9800
27518,,123.9800000000000000,123.9800
27517,,539.9900000000000000,539.9900
27516,,123.9800000000000000,123.9800
27515,,539.9900000000000000,539.9900
27514,,539.9900000000000000,539.9900
27513,,563.7700000000000000,563.7700
27512,,539.9900000000000000,539.9900
27511,,548.9800000000000000,548.9800
27510,,31.7300000000000000,31.7300
27509,,60.4700000000000000,60.4700
27508,,2071.4196000000000000,2071.4196
27507,,27.7700000000000000,27.7700
27506,,33.4300000000000000,33.4300
27505,,25.4800000000000000,25.4800
27504,,2071.4196000000000000,2071.4196
27503,,21.4900000000000000,21.4900
27502,,69.9900000000000000,69.9900
27501,,578.4600000000000000,578.4600
27500,,685.9750000000000000,1371.9500
27499,,665.9850000000000000,1331.9700
27498,,675.3750000000000000,1350.7500
27497,,37.2900000000000000,37.2900
27496,,42.2800000000000000,42.2800
27495,,35.0000000000000000,35.0000
27494,,976.2250000000000000,1952.4500
27493,,676.7300000000000000,1353.4600
27492,,672.4550000000000000,1344.9100
27491,,38.9800000000000000,38.9800
27490,,665.9850000000000000,1331.9700
27489,,691.7250000000000000,1383.4500
27488,,661.4900000000000000,1322.9800
27487,,661.4900000000000000,1322.9800
27486,,685.9750000000000000,1371.9500
27485,,677.3550000000000000,1354.7100
27484,,661.4900000000000000,1322.9800
27483,,691.2300000000000000,1382.4600
27482,,38.9800000000000000,38.9800
27481,,58.4700000000000000,58.4700
27480,,118.9600000000000000,118.9600
27479,,23.7800000000000000,23.7800
27478,,27.7700000000000000,27.7700
27477,,23.7800000000000000,23.7800
27476,,25.4800000000000000,25.4800
27475,,33.4300000000000000,33.4300
27474,,60.4700000000000000,60.4700
27473,,699.2300000000000000,1398.4600
27472,,672.9750000000000000,1345.9500
27471,,693.2400000000000000,1386.4800
27470,,685.9750000000000000,1371.9500
27469,,665.9850000000000000,1331.9700
27468,,2071.4196000000000000,2071.4196
27467,,2049.0982000000000000,2049.0982
27466,,66.9700000000000000,66.9700
27465,,11.9400000000000000,11.9400
27464,,6.2800000000000000,6.2800
27463,,23.7800000000000000,23.7800
27462,,35.7200000000000000,35.7200
27461,,110.4600000000000000,110.4600
27460,,2245.2398000000000000,4490.4796
27459,,2276.0641000000000000,4552.1282
27458,,68.9700000000000000,68.9700
27457,,58.4700000000000000,58.4700
27456,,58.4700000000000000,58.4700
27455,,2266.4848000000000000,4532.9696
27454,,7.2800000000000000,7.2800
27453,,2234.0791000000000000,4468.1582
27452,,2272.2348000000000000,4544.4696
27451,,37.4300000000000000,37.4300
27450,,2257.4848000000000000,4514.9696
27449,,2241.0691000000000000,4482.1382
27448,,2071.4196000000000000,2071.4196
27447,,2245.2398000000000000,4490.4796
27446,,2234.0791000000000000,4468.1582
27445,,33.9800000000000000,33.9800
